PLT_CN,PLOT_FIADB,MEASYEAR,TREE_CN,STREE_CN,SPCD,series,species,DBH_field,DIA,d2pith_mm,notes_lab
1238207409290487,31216,2025,NA,1922475924290487,95,31216AA,PIMA,4,4,9.3,NA
1238207409290487,31216,2025,NA,1922475925290487,95,31216AB,PIMA,4.1,4.1,1.3,NA
1238207409290487,31216,2025,NA,1922475926290487,95,31216AC,PIMA,3.9,3.9,1.2,NA
1238207265290487,32338,2025,NA,1922470928290487,94,32338AA,PIGL,11.6,11.6,7.7,NA
1238207265290487,32338,2025,1922470944290487,1922470929290487,94,32338AB,PIGL,9.5,9.700000000000001,3.8,NA
1238207265290487,32338,2025,NA,1922470930290487,94,32338AC,PIGL,12.1,12.1,31.7,NA
683089588126144,32669,2025,1922467382290487,1922467351290487,71,32669AA,LALA,5.2,5.2,8.9,NA
683089588126144,32669,2025,NA,1922467352290487,71,32669AB,LALA,3.4,3.4,5.3,NA
683089588126144,32669,2025,NA,1922467353290487,71,32669AC,LALA,4,4,2.9,NA
1318851305290487,33167,2025,NA,1922484483290487,95,33167AA,PIMA,3.6,3.6,0.5,NA
1318851305290487,33167,2025,NA,1922484484290487,95,33167AB,PIMA,1.8,1.8,4.4,NA
1318851305290487,33167,2025,NA,1922484485290487,95,33167AC,PIMA,2.2,2.2,1.8,NA
923529325290487,33878,2025,NA,1922469272290487,94,33878AA,PIGL,8.3,8.3,15.2,NA
923529325290487,33878,2025,1922469280290487,1922469273290487,94,33878AB,PIGL,5,5,0.5,NA
923529325290487,33878,2025,1922469285290487,1922469274290487,94,33878AC,PIGL,12.6,12.6,6,NA
923529325290487,33878,2025,NA,1922469275290487,94,33878AD,PIGL,6.1,6.1000000000000005,0.7,NA
1238207407290487,34625,2025,NA,1922475795290487,95,34625AA,PIMA,4,4,8.9,NA
1238207407290487,34625,2025,NA,1922475796290487,95,34625AB,PIMA,3.9,3.9,5.2,NA
1642864767290487,36971,2025,NA,1922482986290487,95,36971AA,PIMA,4.1,4.1,1.5,NA
1642864767290487,36971,2025,NA,1922482987290487,95,36971AB,PIMA,3,3,2.1,NA
1642864767290487,36971,2025,NA,1922482988290487,95,36971AC,PIMA,3.4,3.4,8.4,NA
1238207394290487,37165,2025,1922475410290487,1922475395290487,94,37165AA,PIGL,7.2,7.2,1.6,NA
1238207394290487,37165,2025,1922475416290487,1922475396290487,94,37165AB,PIGL,5.7,5.7,2.8,NA
1238207394290487,37165,2025,NA,1922475397290487,94,37165AC,PIGL,7.9,7.9,18.2,NA
1642865398290487,37930,2025,NA,1922482724290487,95,37930AA,PIMA,3,3,1.3,NA
683089261126144,39666,2025,NA,1922466642290487,95,39666AA,PIMA,4,4,1,NA
683089261126144,39666,2025,NA,1922466643290487,95,39666AB,PIMA,5.5,5.5,17.2,NA
683089261126144,39666,2025,NA,1922466644290487,95,39666AC,PIMA,4,4,9.4,NA
683089261126144,39666,2025,NA,1922466645290487,95,39666AD,PIMA,3,3,5.6,NA
923529311290487,39870,2025,NA,1922489316290487,95,39870AA,PIMA,4.7,4.7,7.3,NA
923529311290487,39870,2025,NA,1922489317290487,95,39870AB,PIMA,4.9,4.9,10.9,NA
923529311290487,39870,2025,NA,1922489318290487,95,39870AC,PIMA,4.2,4.2,6.9,NA
923529328290487,40044,2025,NA,1922469567290487,95,40044AA,PIMA,3.3,3.3000000000000003,1.3,NA
923529328290487,40044,2025,NA,1922469568290487,95,40044AB,PIMA,3,3,2.3,NA
923529328290487,40044,2025,NA,1922469569290487,95,40044AC,PIMA,4.3,4.3,2.8,NA
923529328290487,40044,2025,NA,1922469570290487,94,40044AE,PIGL,4.1,4.1,2.2,NA
923529328290487,40044,2025,NA,1922469571290487,94,40044AF,PIGL,5.7,5.7,6.7,NA
923529328290487,40044,2025,NA,1922469572290487,94,40044AH,PIGL,6,6,5,NA
1238207403290487,41295,2025,NA,1922475522290487,71,41295AA,LALA,3.7,3.7,6.5,NA
1238207403290487,41295,2025,NA,1922475523290487,71,41295AB,LALA,3.1,3.1,2.8,NA
1238207403290487,41295,2025,NA,1922475524290487,71,41295AC,LALA,5.4,5.4,13.6,NA
1238207273290487,41821,2025,1922471295290487,1922471288290487,94,41821AA,PIGL,9.1,9,17.4,NA
1238207273290487,41821,2025,1922471297290487,1922471289290487,94,41821AB,PIGL,8.8,8.8,8.9,NA
1238207273290487,41821,2025,NA,1922471290290487,94,41821AC,PIGL,8.3,8.3,20.1,NA
683089566126144,41962,2025,1922467198290487,1922467190290487,94,41962AA,PIGL,9,9,7.5,NA
683089566126144,41962,2025,1922467209290487,1922467191290487,94,41962AB,PIGL,13.4,13.4,3.3,NA
683089566126144,41962,2025,NA,1922467192290487,94,41962AC,PIGL,9.9,9.9,6.6,NA
1238207268290487,42158,2025,NA,1922471049290487,95,42158AA,PIMA,3.9,3.9,8.3,NA
1238207268290487,42158,2025,NA,1922471050290487,95,42158AB,PIMA,4.6,4.6000000000000005,16.2,NA
1238207268290487,42158,2025,NA,1922471051290487,95,42158AC,PIMA,6.7,6.7,5.3,NA
1238207268290487,42158,2025,NA,1922471052290487,95,42158AC,PIMA,6.7,6.7,5.3,NA
1238207268290487,42158,2025,NA,1922471053290487,95,42158AD,PIMA,4.3,4.3,2.2,NA
1238207368290487,43766,2025,1922479574290487,1922479566290487,94,43766AA,PIGL,6.3,6.3,3.5,NA
1238207368290487,43766,2025,NA,1922479567290487,94,43766AB,PIGL,7.6,7.6000000000000005,6.4,NA
1238207368290487,43766,2025,NA,1922479568290487,94,43766AC,PIGL,6.7,6.7,0.9,NA
1642865752290487,47733,2025,1922491290290487,1922491280290487,94,47733AA,PIGL,7.8,7.8,11.9,NA
1642865752290487,47733,2025,NA,1922491281290487,95,47733AB,PIMA,4.5,4.5,17.2,NA
1642865752290487,47733,2025,NA,1922491282290487,95,47733AC,PIMA,4.6,4.6000000000000005,12,NA
1642865752290487,47733,2025,NA,1922491283290487,95,47733AD,PIMA,2.4,2.4,3.9,NA
1642865752290487,47733,2025,NA,1922491284290487,94,47733AE,PIGL,8.8,8.8,11.3,NA
1642865752290487,47733,2025,NA,1922491285290487,94,47733AF,PIGL,7.2,7.2,17.7,NA
1642865752290487,47733,2025,1922491291290487,NA,94,47733AG,PIGL,6.1,6.1000000000000005,11.5,NA
1318851311290487,48213,2025,NA,1922490472290487,94,48213AA,PIGL,6.7,6.7,10.2,NA
1318851311290487,48213,2025,NA,1922490473290487,94,48213AB,PIGL,7.6,7.6000000000000005,3.8,NA
1318851311290487,48213,2025,1922490482290487,1922490474290487,94,48213AC,PIGL,8.8,8.8,13.8,NA
923529352290487,48264,2025,NA,1922484749290487,94,48264AA,PIGL,8.9,8.9,1.5,NA
923529326290487,49348,2025,NA,1922488152290487,95,49348AA,PIMA,3.6,3.6,3.2,NA
923529326290487,49348,2025,NA,1922488153290487,95,49348AB,PIMA,3,3,0.8,NA
923529326290487,49348,2025,NA,1922488154290487,95,49348AC,PIMA,3.2,3.2,4.5,NA
1318851275290487,50235,2025,NA,1922486260290487,71,50235AA,LALA,2.6,2.6,1.7,NA
1318851275290487,50235,2025,NA,1922486261290487,71,50235AB,LALA,3.2,3.2,0.9,NA
1318851275290487,50235,2025,NA,1922486262290487,71,50235AC,LALA,4,4,3.7,NA
1238207510290487,50278,2025,1922476590290487,1922476583290487,71,50278AA,LALA,8.5,8.5,10.8,NA
1238207510290487,50278,2025,NA,1922476584290487,71,50278AB,LALA,7.1,7.1000000000000005,0.5,NA
1238207510290487,50278,2025,NA,1922476585290487,71,50278AC,LALA,8.9,8.9,1.6,NA
NA,NA,NA,NA,NA,95,50278AD,PIMA,7.2,NA,5.3,NA
1642864006290487,50753,2025,1922482430290487,1922482425290487,95,50753AA,PIMA,4,5.2,0.5,NA
1642864006290487,50753,2025,NA,1922482423290487,95,50753AB,PIMA,4.7,4.7,0.7,NA
1642864006290487,50753,2025,NA,1922482424290487,95,50753AC,PIMA,5.2,4,11.3,NA
1238207244290487,51289,2025,NA,1922470659290487,94,51289AA,PIGL,5.5,5.5,2.6,NA
923529327290487,51391,2025,NA,1922469412290487,95,51391AA,PIMA,3.5,3.5,0.9,NA
923529327290487,51391,2025,NA,1922469411290487,95,51391AB,PIMA,3.3,3.3000000000000003,2.7,NA
923529327290487,51391,2025,NA,1922469413290487,95,51391AC,PIMA,3.1,3.1,1.3,NA
1238207440290487,51418,2025,NA,1922478068290487,94,51418AA,PIGL,8.3,8.3,12.2,NA
1238207440290487,51418,2025,NA,1922478069290487,94,51418AB,PIGL,7.1,7.1000000000000005,3.9,NA
1238207440290487,51418,2025,1922478076290487,1922478070290487,94,51418AC,PIGL,7.6,7.6000000000000005,7.1,NA
1238207440290487,51418,2025,1922478080290487,1922478071290487,94,51418AD,PIGL,13.6,13.6,2.1,NA
1642866301290487,51708,2025,NA,1922484175290487,95,51708AA,PIMA,3.2,3.2,2.1,NA
1642866301290487,51708,2025,NA,1922484176290487,95,51708AB,PIMA,3.3,3.3000000000000003,1.9,NA
1642866301290487,51708,2025,NA,1922484177290487,95,51708AC,PIMA,4.2,4.2,0.9,NA
923529312290487,51810,2025,NA,1922488293290487,95,51810AA,PIMA,3.6,3.6,2.8,NA
923529312290487,51810,2025,NA,1922488294290487,95,51810AB,PIMA,3.9,3.9,2,NA
923529312290487,51810,2025,NA,1922488295290487,95,51810AC,PIMA,3.3,3.3000000000000003,5.8,NA
1238207429290487,52149,2025,NA,1922477798290487,376,52149AA,BENE,3.4,3.4,0.6,NA
1238207313290487,52179,2025,NA,1922472340290487,95,52179AA,PIMA,3.9,3.9,11,NA
1238207313290487,52179,2025,NA,1922472342290487,376,52179AB,BENE,10.1,10.1,2.1,NA
1238207313290487,52179,2025,NA,1922472341290487,94,52179AC,PIGL,13,13,9.3,NA
1642865013290487,52460,2025,NA,1922490688290487,95,52460AA,PIMA,2.7,2.7,1.4,NA
1642865013290487,52460,2025,NA,1922490689290487,95,52460AB,PIMA,2,2,2.5,NA
1642865013290487,52460,2025,NA,1922490690290487,95,52460AC,PIMA,3.4,3.4,1.3,NA
1238207442290487,52561,2025,NA,1922478221290487,95,52561AA,PIMA,3.4,3.4,1.2,NA
1238207442290487,52561,2025,NA,1922478222290487,95,52561AB,PIMA,2.5,2.5,4.3,NA
1238207442290487,52561,2025,NA,1922478223290487,95,52561AC,PIMA,3.9,3.9,7.3,NA
1318851280290487,52676,2025,NA,1922481899290487,95,52676AA,PIMA,2.6,2.6,1.6,NA
1318851280290487,52676,2025,NA,1922481900290487,95,52676AB,PIMA,3.4,3.4,1,NA
1318851280290487,52676,2025,NA,1922481901290487,95,52676AC,PIMA,3.2,3.2,2.3,NA
923529309290487,52896,2025,NA,1922489496290487,95,52896AA,PIMA,2.9,2.9,0.7,NA
923529309290487,52896,2025,NA,1922489497290487,95,52896AB,PIMA,3.2,3.2,0.5,NA
923529309290487,52896,2025,NA,1922489498290487,95,52896AC,PIMA,3.4,3.4,3.2,NA
1238207301290487,53082,2025,NA,1922472030290487,95,53082AA,PIMA,6.3,6.3,3.9,NA
1238207301290487,53082,2025,NA,1922472031290487,95,53082AA,PIMA,6.3,6.3,3.9,NA
1238207301290487,53082,2025,NA,1922472032290487,95,53082AB,PIMA,7.2,7.2,1.8,NA
1238207301290487,53082,2025,NA,1922472033290487,95,53082AB,PIMA,7.2,7.2,1.8,NA
1238207301290487,53082,2025,NA,1922472034290487,95,53082AC,PIMA,7.4,7.4,2.3,NA
1238207301290487,53082,2025,NA,1922472035290487,95,53082AC,PIMA,7.4,7.4,2.3,NA
1318851292290487,54153,2025,NA,1922486645290487,94,54153AA,PIGL,6.2,6.2,5.4,NA
